"file","Ftrgt","Btrigger","HCR","TACconstr","BB","OM","Blim","catch_long","catch_short","catch_medium","risk1_full","risk1_long","risk1_short","risk1_medium","risk3_long","risk3_short","risk3_medium","iav_long","iav_short","iav_medium","catch_median_long","catch_median_short","catch_median_medium","conv_failed","F_maxed","ssb_median_long","ssb_median_short","ssb_median_medium","recovery_proportion","recovery_time","iavTAC_long","iavTAC_short","iavTAC_medium","fbar_median_long","fbar_median_short","fbar_median_medium","slope_long","slope_medium","slope_short"
"Alt1_HCR-A_Ftrgt-0.28_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds",0.28,180000,"A",FALSE,FALSE,"Alt1",94000,66325.16875,49752.4856,67384.80141,0.031722054,0.028499496,0.026988922,0.042900302,0.040281974,0.045317221,0.048338369,0.317902015,0.216134985,0.32847327,53866,40693,55334,8,0,212799.4428,167493.7007,201707.6145,1,1,0.317651049,0.298085857,0.328494721,0.227512067,0.225639238,0.234342535,0.549714629,0.54845815,0.782338807
"Alt1_HCR-A_Ftrgt-0.28_Btrigger-180000_TACconstr-TRUE_BB-TRUE.rds",0.28,180000,"A",TRUE,TRUE,"Alt1",94000,66258.33788,48660.12878,69750.63837,0.032225579,0.029305136,0.026787513,0.043504532,0.043303122,0.047331319,0.057401813,0.417229713,0.273147581,0.424494308,51733,37032.3,55958.5,6,0,212859.9802,167462.0267,203480.0503,1,1,0.324993984,0.303879152,0.336066077,0.222855591,0.218491335,0.236470568,0.551606767,0.549969958,0.776976977
"Alt1_HCR-B_Ftrgt-0.27_Btrigger-170000_TACconstr-TRUE_BB-TRUE.rds",0.27,170000,"B",TRUE,TRUE,"Alt1",94000,65855.71891,48038.76664,68942.00825,0.027062374,0.023440644,0.025955734,0.035412475,0.035211268,0.040241449,0.049295775,0.438938504,0.291274128,0.450297899,52647.3,37493.55,55923.4,5,0,218274.3026,167596.9926,207469.1822,1,1,0.332599133,0.312780171,0.340132052,0.223451318,0.218976231,0.236391103,0.501151266,0.498297617,0.628153785
"Alt1_HCR-B_Ftrgt-0.29_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds",0.29,190000,"B",FALSE,FALSE,"Alt1",94000,66764.54137,49794.30915,67934.64543,0.028291457,0.025829146,0.024723618,0.03678392,0.03718593,0.040201005,0.045226131,0.351892424,0.233615372,0.361361825,53933.5,40042,55233,4,0,210486.9218,168354.1469,201938.4048,1,1,0.35137688,0.320919233,0.360939169,0.230656343,0.224643262,0.237917187,0.584501402,0.580612858,0.806768122
"Alt1_HCR-C_Ftrgt-0.26_Btrigger-160000_TACconstr-TRUE_BB-TRUE.rds",0.26,160000,"C",TRUE,TRUE,"Alt1",94000,65312.88762,47887.48316,68368.23714,0.031639839,0.028672032,0.026358149,0.042857143,0.043259557,0.047283702,0.058350101,0.406237468,0.277740796,0.411574868,52328.3,36527.4,55760.55,5,0,220463.6223,167671.6321,208344.9551,1,1,0.300209292,0.283021596,0.309618321,0.21913319,0.216683446,0.231725113,0.455501051,0.463756508,0.48988989
"Alt1_HCR-C_Ftrgt-0.28_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds",0.28,180000,"C",FALSE,FALSE,"Alt1",94000,66342.16264,49823.5005,67297.82216,0.031873112,0.028499496,0.026787513,0.043705942,0.039274924,0.045317221,0.049345418,0.316891874,0.218371289,0.328760482,53944.5,40663,55232,6,0,212624.7515,167495.0612,202116.9023,1,1,0.316480367,0.299020511,0.327303248,0.22799115,0.226354121,0.233399055,0.549669537,0.547256708,0.779935923
"Baseline_HCR-A_Ftrgt-0.12_Btrigger-130000_TACconstr-FALSE_BB-FALSE.rds",0.12,130000,"A",FALSE,FALSE,"Baseline",94000,40363.5426,25794.8684,38058.326,0.0105,0.0018,0.0302,0.0082,0.004,0.043,0.016,0.185074692,0.293193777,0.191555718,35230.5,19807,32843,0,0,338240.7069,183709.9578,282238.7409,1,1,0.184124188,0.21477262,0.189537317,0.128126136,0.118249831,0.130566076,0.0147,0.0372,0.1242
"Baseline_HCR-A_Ftrgt-0.12_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds",0.12,150000,"A",FALSE,FALSE,"Baseline",94000,40362.9765,25503.499,38066.285,0.00985,0.0016,0.0292,0.007,0.003,0.041,0.014,0.186682627,0.315166358,0.194131679,35248,19785.5,32914,0,0,338456.4788,183997.2076,283300.6328,1,1,0.185780855,0.231314966,0.192076179,0.128050362,0.115550209,0.129975944,0.0353,0.0834,0.2478
"Baseline_HCR-A_Ftrgt-0.12_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds",0.12,170000,"A",FALSE,FALSE,"Baseline",94000,40344.769,25027.956,38052.364,0.0088,0.0012,0.0272,0.0056,0.002,0.036,0.011,0.190074772,0.355165803,0.200377113,35273,19579.5,33076.5,0,0,339006.5984,185083.2679,284932.8657,1,1,0.189144812,0.256837802,0.198792166,0.12758706,0.112303895,0.129030672,0.0679,0.1368,0.5524
"Baseline_HCR-A_Ftrgt-0.12_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds",0.12,190000,"A",FALSE,FALSE,"Baseline",94000,40309.0557,24286.7324,38010.0438,0.00805,0.0011,0.0252,0.0048,0.002,0.035,0.01,0.193129858,0.385852544,0.205835031,35290,17753,33118.5,0,0,340291.3189,186916.2813,287350.8065,1,1,0.192604563,0.280113662,0.203727671,0.126582679,0.106011252,0.127746213,0.1121,0.1988,0.6616
"Baseline_HCR-A_Ftrgt-0.15_Btrigger-120000_TACconstr-FALSE_BB-FALSE.rds",0.15,120000,"A",FALSE,FALSE,"Baseline",94000,46157.1095,30915.616,43902.7044,0.0157,0.0055,0.0384,0.0134,0.01,0.058,0.024,0.189931424,0.282670984,0.199582894,39970.5,24346.5,37600,0,0,298619.6675,176700.6299,254842.605,1,1,0.189233236,0.213170786,0.198562598,0.159534716,0.148037954,0.161957089,0.0232,0.0472,0.1104
"Baseline_HCR-A_Ftrgt-0.15_Btrigger-140000_TACconstr-FALSE_BB-FALSE.rds",0.15,140000,"A",FALSE,FALSE,"Baseline",94000,46146.5714,30597.1264,43909.3488,0.01465,0.0045,0.037,0.0126,0.007,0.055,0.021,0.192923725,0.302733163,0.203540483,39994,24330,37771,0,0,299169.7259,177269.1086,256126.5297,1,1,0.192071247,0.223141389,0.201957914,0.159020736,0.145151658,0.161040613,0.0568,0.102,0.224
"Baseline_HCR-A_Ftrgt-0.15_Btrigger-160000_TACconstr-FALSE_BB-FALSE.rds",0.15,160000,"A",FALSE,FALSE,"Baseline",94000,46104.7667,30076.047,43893.862,0.01345,0.0039,0.0354,0.0106,0.007,0.053,0.019,0.195307323,0.336429997,0.209876008,40024,24268,37974,0,0,300066.2753,178269.695,257845.5127,1,1,0.194531363,0.244046583,0.208127171,0.158068914,0.141112714,0.159564481,0.101,0.1652,0.358
"Baseline_HCR-A_Ftrgt-0.15_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds",0.15,180000,"A",FALSE,FALSE,"Baseline",94000,46028.7733,29296.96764,43833.6544,0.01235,0.0033,0.0334,0.0094,0.006,0.048,0.017,0.200269098,0.365459134,0.218159498,40091.5,22856.5,38016.5,0,0,301611.6703,180029.5977,260688.0769,1,1,0.199359418,0.26806751,0.217238225,0.156505414,0.13425889,0.157836617,0.1529,0.2376,0.655531106
"Baseline_HCR-A_Ftrgt-0.167_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds",0.167,180000,"A",FALSE,FALSE,"Baseline",94000,48743.3345,31722.4731193621,46632.2456,0.0147,0.0051,0.0366,0.012,0.008,0.056,0.021,0.207688083520493,0.369909775944694,0.225214260961593,42431.5,25205,40329.5,0,0,283534.558099469,176688.614447538,247879.567793196,1,1,0.206980415641738,0.271556960366184,0.223368466268479,0.172292237300952,0.148248828939951,0.17314165680063,0.1954,0.2762,0.672734546909382
"Baseline_HCR-A_Ftrgt-0.167_Btrigger-180000_TACconstr-TRUE_BB-TRUE.rds",0.167,180000,"A",TRUE,TRUE,"Baseline",94000,48719.67463,33404.36434,45075.4164,0.01935,0.0055,0.0532,0.0132,0.008,0.086,0.021,0.352183564565202,0.335666712991357,0.331673343070128,41459.65,27911.5,38627.95,0,0,282300.056531982,170045.348085763,244022.756094145,1,1,0.207486195209285,0.346485369387855,0.225818392837404,0.169912657840234,0.155615958872117,0.166790802136728,0.1968,0.2822,0.7062
"Baseline_HCR-A_Ftrgt-0.17_Btrigger-130000_TACconstr-FALSE_BB-FALSE.rds",0.17,130000,"A",FALSE,FALSE,"Baseline",94000,49394.6604,33852.0914,47218.9816,0.0202,0.0094,0.046,0.016,0.013,0.068,0.026,0.197801191,0.292890878,0.209528998,42625,27264,40422,0,0,276403.7656,172480.1799,239483.531,1,1,0.19704475,0.218555917,0.207876285,0.179554145,0.166310198,0.1817163,0.0613,0.104,0.1822
"Baseline_HCR-A_Ftrgt-0.17_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds",0.17,150000,"A",FALSE,FALSE,"Baseline",94000,49346.3548,33335.389,47203.663,0.01865,0.0077,0.044,0.0152,0.012,0.068,0.025,0.201154847,0.324299346,0.216879726,42677,27231,40639.5,0,0,277376.4753,173178.1333,241055.1348,1,1,0.200490938,0.236692953,0.215427785,0.17837118,0.16189941,0.180157898,0.1126,0.1702,0.319
"Baseline_HCR-A_Ftrgt-0.17_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds",0.17,170000,"A",FALSE,FALSE,"Baseline",94000,49249.7712,32628.4158,47137.9764,0.0164,0.0058,0.0402,0.0138,0.01,0.061,0.023,0.206543669,0.356772609,0.224197919,42742,26936,40658,0,0,279046.8743,174545.2815,244070.3377,1,1,0.205443605,0.262877172,0.222249355,0.1763881,0.154762987,0.177699683,0.1698,0.2468,0.6146
"Baseline_HCR-A_Ftrgt-0.17_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds",0.17,190000,"A",FALSE,FALSE,"Baseline",94000,49107.7713,31637.4308,47024.9086,0.014,0.0047,0.0352,0.0114,0.008,0.053,0.02,0.211786108,0.381000854,0.23057226,42839.5,24404.5,40873.5,0,0,281535.4454,177652.8629,247313.1234,1,1,0.210925867,0.280830645,0.229267583,0.173929756,0.146163977,0.174589328,0.2406,0.3202,0.7158
"Baseline_HCR-A_Ftrgt-0.194_Btrigger-132000_TACconstr-FALSE_BB-FALSE.rds",0.194,132000,"A",FALSE,FALSE,"Baseline",94000,52713.5195,37228.966,50637.0612,0.0286,0.0156,0.056,0.0272,0.019,0.09,0.041,0.2069654,0.299918446,0.221437158,45295.5,30699,43300,0,0,252152.2062,167527.143,222095.2491,1,1,0.206593643,0.224742871,0.220944653,0.202843093,0.188661065,0.205335661,0.105,0.1516,0.2242
"Baseline_HCR-A_Ftrgt-0.194_Btrigger-132000_TACconstr-TRUE_BB-TRUE.rds",0.194,132000,"A",TRUE,TRUE,"Baseline",94000,52722.96871,38891.42248,48779.10774,0.0345,0.0156,0.0772,0.0296,0.021,0.126,0.046,0.360826242,0.337888635,0.345652292,44480.25,35820.45,41327.75,0,0,251787.7713,162502.1261,218557.0596,1,1,0.207633316,0.28323055,0.222156654,0.200958911,0.194416782,0.196830852,0.1042,0.1544,0.262
"Baseline_HCR-A_Ftrgt-0.194_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds",0.194,180000,"A",FALSE,FALSE,"Baseline",94000,52401.4996,35296.4918,50448.0164,0.0203,0.0097,0.046,0.0158,0.012,0.069,0.025,0.221608078070265,0.373699237899114,0.239824377786,45573,28849,43719.5,0,0,257029.628942431,171339.832696753,229723.968798409,1,1,0.220115939700606,0.272645630520044,0.238725591287411,0.196134174340572,0.170373436616658,0.197336820616614,0.2732,0.3382,0.699
"Baseline_HCR-A_Ftrgt-0.194_Btrigger-180000_TACconstr-TRUE_BB-TRUE.rds",0.194,180000,"A",TRUE,TRUE,"Baseline",94000,52390.35142,36631.71042,48894.2142,0.024,0.0101,0.0586,0.0172,0.012,0.098,0.028,0.344804114450949,0.316455674369462,0.329347977653284,44310,31240.5,41440.1,0,0,256937.886433286,167092.256574694,226940.482401065,1,1,0.219453553605468,0.325426846525051,0.240248088783374,0.193522310556913,0.175994848509765,0.19017324625312,0.2717,0.3388,0.7216
"Baseline_HCR-A_Ftrgt-0.19_Btrigger-130000_TACconstr-FALSE_BB-FALSE.rds",0.19,130000,"A",FALSE,FALSE,"Baseline",94000,52203.9637,36728.8428,50107.1882,0.0272,0.0142,0.0548,0.0256,0.018,0.089,0.04,0.205493385,0.296121484,0.218363869,44881,30135,42873.5,0,0,256101.765,168152.6129,224536.0638,1,1,0.204252116,0.222086901,0.218361995,0.199147671,0.185505767,0.201444229,0.0922,0.136,0.2062
"Baseline_HCR-A_Ftrgt-0.1_Btrigger-120000_TACconstr-FALSE_BB-FALSE.rds",0.1,120000,"A",FALSE,FALSE,"Baseline",94000,35780.7118,22260.2568,33487.6288,0.00795,9e-04,0.0258,0.0042,0.002,0.035,0.008,0.182058411,0.288543952,0.187830211,31356.5,16720,29020,0,0,367870.7818,187748.5927,301543.7106,1,1,0.181568448,0.212235623,0.186123564,0.107359636,0.099533629,0.109268523,0.0025,0.0152,0.0704
"Baseline_HCR-A_Ftrgt-0.1_Btrigger-140000_TACconstr-FALSE_BB-FALSE.rds",0.1,140000,"A",FALSE,FALSE,"Baseline",94000,35787.0888,22104.9068,33497.3508,0.00765,8e-04,0.025,0.004,0.002,0.033,0.008,0.182852079,0.303647812,0.18898324,31369.5,16699,29047,0,0,367944.6272,188122.7376,302628.8518,1,1,0.182057253,0.222890953,0.186584256,0.107266147,0.098226268,0.109108353,0.0114,0.0362,0.1608
"Baseline_HCR-A_Ftrgt-0.1_Btrigger-160000_TACconstr-FALSE_BB-FALSE.rds",0.1,160000,"A",FALSE,FALSE,"Baseline",94000,35789.256,21812.0506,33503.9776,0.0072,7e-04,0.0242,0.0032,0.002,0.033,0.006,0.184026924,0.335849647,0.191733582,31400,16663,29101.5,0,0,368392.5587,188588.3662,303338.0192,1,1,0.183313282,0.243695827,0.189676615,0.107090816,0.095802042,0.108628459,0.0286,0.0788,0.284
"Baseline_HCR-A_Ftrgt-0.1_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds",0.1,180000,"A",FALSE,FALSE,"Baseline",94000,35786.6647,21285.6788,33496.8628,0.0068,7e-04,0.023,0.0028,0.002,0.033,0.004,0.185400897,0.376048359,0.195813896,31421,15737,29160,0,0,368729.5957,189899.3904,305055.1679,1,1,0.184934586,0.273739305,0.192998413,0.106758089,0.091900903,0.108225258,0.0572,0.1254,0.593
"Baseline_HCR-A_Ftrgt-0.22_Btrigger-130000_TACconstr-FALSE_BB-FALSE.rds",0.22,130000,"A",FALSE,FALSE,"Baseline",94000,55726.4369,40708.568,53736.3736,0.04165,0.0275,0.071,0.0406,0.036,0.124,0.053,0.217469482,0.289028373,0.232647466,47734.5,34318,45803.5,0,0,229377.3945,161899.0372,205042.9937,0.999,1,0.216875135,0.2289087,0.232721671,0.227250862,0.213510392,0.230029784,0.1471,0.1928,0.2426
"Baseline_HCR-A_Ftrgt-0.22_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds",0.22,150000,"A",FALSE,FALSE,"Baseline",94000,55604.4106,39968.2314,53677.6074,0.03635,0.0224,0.0662,0.0344,0.027,0.115,0.045,0.225444877,0.292856675,0.241669967,47870,34282,46108.5,0,0,231629.9117,163254.4821,208190.0625,1,1,0.224215715,0.249174849,0.240847231,0.224199678,0.206027096,0.226419546,0.2233,0.2774,0.3716
"Baseline_HCR-A_Ftrgt-0.22_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds",0.22,170000,"A",FALSE,FALSE,"Baseline",94000,55398.9856,39038.7576,53561.5502,0.03105,0.0179,0.0624,0.026,0.021,0.109,0.038,0.23209231,0.301439069,0.249357537,47986,33898,46461.5,0,0,233953.9539,165018.8694,211826.5146,1,1,0.230700899,0.275742166,0.247966321,0.219702306,0.197566089,0.221623045,0.3044,0.3564,0.6604
"Baseline_HCR-A_Ftrgt-0.22_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds",0.22,190000,"A",FALSE,FALSE,"Baseline",94000,55129.3749,37855.2336,53392.555,0.02455,0.0141,0.0506,0.0194,0.017,0.077,0.028,0.240616218,0.36117575,0.256761219,47886,30770,46520,0,0,237249.0084,168430.2321,216503.1648,1,1,0.239101956,0.286707588,0.255039055,0.215657701,0.184154165,0.216056488,0.3765,0.4342,0.7602
"Baseline_HCR-A_Ftrgt-0.252_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds",0.252,180000,"A",FALSE,FALSE,"Baseline",94000,58095.7132,41963.1058,56485.702,0.0419,0.0286,0.0712,0.0392,0.032,0.127,0.05,0.255697244329415,0.25774296614585,0.269727416038134,49987,36372,48841,0,0,213106.385329677,160675.025601848,197966.410293309,1,1,0.254826212705251,0.288121609112275,0.26933129200734,0.242814401779582,0.216494807695849,0.243400656335084,0.4226,0.4686,0.7476
"Baseline_HCR-A_Ftrgt-0.252_Btrigger-180000_TACconstr-TRUE_BB-TRUE.rds",0.252,180000,"A",TRUE,TRUE,"Baseline",94000,58103.85334,42776.3882,55040.33292,0.0432,0.0292,0.0754,0.039,0.033,0.138,0.05,0.341597017782876,0.257134109001837,0.332895973621317,48354,37374.8,46001.25,0,0,212998.932562904,159693.363502344,196621.469903957,1,1,0.255453224968708,0.296992815342015,0.274820287282447,0.237965231435502,0.216999515777944,0.234507938331996,0.4221,0.4658,0.7534
"Baseline_HCR-A_Ftrgt-0.25_Btrigger-120000_TACconstr-FALSE_BB-FALSE.rds",0.25,120000,"A",FALSE,FALSE,"Baseline",94000,58554.0676,44668.1878,56643.232,0.0689,0.0552,0.0938,0.0714,0.06,0.156,0.088,0.229258323,0.215605226,0.243532344,49871,38418,48085,0,0,204853.332,155414.0439,186771.9538,0.999,1,0.228802276,0.230125385,0.243695411,0.256226783,0.245597108,0.259840257,0.173,0.2094,0.216
"Baseline_HCR-A_Ftrgt-0.25_Btrigger-140000_TACconstr-FALSE_BB-FALSE.rds",0.25,140000,"A",FALSE,FALSE,"Baseline",94000,58439.4276,43901.8268,56589.8434,0.05995,0.046,0.088,0.0598,0.052,0.152,0.073,0.237397195,0.217370892,0.251680463,49939.5,38369,48353.5,0,0,207212.1233,156474.6288,189897.6193,0.999,1,0.236696531,0.245067141,0.250350529,0.252092461,0.237563206,0.254393678,0.253,0.2974,0.3428
"Baseline_HCR-A_Ftrgt-0.25_Btrigger-150000_TACconstr-TRUE_BB-TRUE.rds",0.25,150000,"A",TRUE,TRUE,"Baseline",94000,58375.48016,44341.98778,54899.75798,0.0563,0.0414,0.0892,0.0532,0.045,0.145,0.065,0.34893166,0.280030121,0.342327686,48747.65,42278.15,46076.45,0,0,208281.9477,156726.7775,190739.6201,0.999,1,0.240622981,0.267881993,0.264557156,0.246186385,0.232028608,0.240989953,0.2977,0.3392,0.4096
"Baseline_HCR-A_Ftrgt-0.25_Btrigger-160000_TACconstr-FALSE_BB-FALSE.rds",0.25,160000,"A",FALSE,FALSE,"Baseline",94000,58235.3003,42943.7198,56486.3978,0.0505,0.0364,0.0814,0.0478,0.039,0.145,0.058,0.245949609,0.220253708,0.263823402,50033,38289.5,48757,0,0,210361.6544,157799.3825,193505.1844,0.999,1,0.244611092,0.269572621,0.262651284,0.246915242,0.227405494,0.248286135,0.3423,0.3882,0.4614
"Baseline_HCR-A_Ftrgt-0.25_Btrigger-160000_TACconstr-TRUE_BB-TRUE.rds",0.25,160000,"A",TRUE,TRUE,"Baseline",94000,58260.71672,43799.90868,54903.82186,0.05205,0.0369,0.0868,0.0476,0.04,0.143,0.058,0.345389697,0.28287479,0.338608384,48548,41322.45,45959.1,0,0,210184.2507,157697.1793,193077.8617,0.999,1,0.244795005,0.279362858,0.266707666,0.243602931,0.226338699,0.239105209,0.3413,0.3826,0.4648
"Baseline_HCR-A_Ftrgt-0.25_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds",0.25,170000,"A",FALSE,FALSE,"Baseline",94000,58096.5422,42398.3188,56403.7892,0.04615,0.0321,0.0772,0.0432,0.035,0.141,0.051,0.249138727,0.229281486,0.26606196,49917.5,37892,48765,0,0,212503.3613,158915.7435,196133.1243,1,1,0.247997204,0.283164366,0.264846368,0.243826949,0.222968693,0.244433949,0.3818,0.4284,0.6902
"Baseline_HCR-A_Ftrgt-0.25_Btrigger-170000_TACconstr-TRUE_BB-TRUE.rds",0.25,170000,"A",TRUE,TRUE,"Baseline",94000,58118.91749,43196.00788,54908.86268,0.0467,0.0317,0.0804,0.043,0.034,0.143,0.053,0.343682235,0.242618016,0.338658149,48376.8,39192,46038.2,0,0,212280.9862,158526.4483,195509.914,1,1,0.248450118,0.28684742,0.270310358,0.239853868,0.222907847,0.236096974,0.3803,0.423,0.6932
